"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"AFG","Afghanistan",44.75922239,44.75922239,44.75922239,44.75922239,44.75922239,44.75922239,44.75922239,44.75922239,44.75922239,44.75922239,44.75922239,44.75922239,44.75922239,44.75922239,44.75922239,44.75922239,44.75922239,44.75922239,44.75922239,44.75922239,44.75922239,,,
"ALB","Albania",51.84754073,51.84754073,51.84754073,51.84754073,51.84754073,51.84754073,51.84754073,51.84754073,51.84754073,51.84754073,51.84754073,51.84754073,51.84754073,51.84754073,51.84754073,51.84754073,51.84754073,51.84754073,51.84754073,51.84754073,51.84754073,,,
"DZA","Algeria",50.81951384,50.81951384,50.81951384,50.81951384,50.81951384,50.81951384,50.81951384,50.81951384,50.81951384,50.81951384,50.81951384,50.81951384,50.81951384,50.81951384,50.81951384,50.81951384,50.81951384,50.81951384,50.81951384,50.81951384,50.81951384,,,
"AND","Andorra",53.21349776,53.21349776,53.21349776,53.21349776,53.21349776,53.21349776,53.21349776,53.21349776,53.21349776,53.21349776,53.21349776,53.21349776,53.21349776,53.21349776,53.21349776,53.21349776,53.21349776,53.21349776,53.21349776,53.21349776,53.21349776,,,
"AGO","Angola",78.80226483,78.80226483,78.80226483,78.80226483,78.80226483,78.80226483,78.80226483,78.80226483,78.80226483,78.80226483,78.80226483,78.80226483,78.80226483,78.80226483,78.80226483,78.80226483,78.80226483,78.80226483,78.80226483,78.80226483,78.80226483,,,
"ATG","Antigua and Barbuda",100.1940798,100.1940798,100.1940798,100.1940798,100.1940798,100.1940798,100.1940798,100.1940798,100.1940798,100.1940798,100.1940798,100.1940798,100.1940798,100.1940798,100.1940798,100.1940798,100.1940798,100.1940798,100.1940798,100.1940798,100.1940798,,,
"ARG","Argentina",39.72664959,39.72664959,39.72664959,39.72664959,39.72664959,39.72664959,39.72664959,39.72664959,39.72664959,39.72664959,39.72664959,39.72664959,39.72664959,39.72664959,39.72664959,39.72664959,39.72664959,39.72664959,39.72664959,39.72664959,39.72664959,,,
"ARM","Armenia",42.45741623,42.45741623,42.45741623,42.45741623,42.45741623,42.45741623,42.45741623,42.45741623,42.45741623,42.45741623,42.45741623,42.45741623,42.45741623,42.45741623,42.45741623,42.45741623,42.45741623,42.45741623,42.45741623,42.45741623,42.45741623,,,
"AUS","Australia",51.81429511,51.81429511,51.81429511,51.81429511,51.81429511,51.81429511,51.81429511,51.81429511,51.81429511,51.81429511,51.81429511,51.81429511,51.81429511,51.81429511,51.81429511,51.81429511,51.81429511,51.81429511,51.81429511,51.81429511,51.81429511,,,
"AUT","Austria",41.82337372,41.82337372,41.82337372,41.82337372,41.82337372,41.82337372,41.82337372,41.82337372,41.82337372,41.82337372,41.82337372,41.82337372,41.82337372,41.82337372,41.82337372,41.82337372,41.82337372,41.82337372,41.82337372,41.82337372,41.82337372,,,
