"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"AFG","Afghanistan",0.27407469289176,0.27407469289176,0.27407469289176,0.27407469289176,0.27407469289176,0.27407469289176,0.27407469289176,0.27407469289176,0.27407469289176,0.27407469289176,0.27407469289176,0.27407469289176,0.27407469289176,0.27407469289176,0.288966374193211,0.21480875801624,0.220246349619922,0.0630725129138646,0.115781807609455,0.147470722425674,0.304009870151803,0.373834250797721,0.444024631142989,0.514215011488257
"ALB","Albania",0.546493490683671,0.546493490683671,0.432157997678019,0.428319429928677,0.435201165974057,0.346026633799977,0.306202011538907,0.319077665473505,0.310365323475503,0.304602154860063,0.255890574311184,0.315901143732093,0.258797183883327,0.258708928497241,0.269301950826948,0.283106681733382,0.261814603269734,0.272617200052353,0.27947077267387,0.160571545613181,0.227789558139482,0.222187883671094,0.221611298059274,0.212460200648838
"DZA","Algeria",0.468814281890944,0.498059659524288,0.506994403051843,0.475590470000102,0.436079279823168,0.448073597709358,0.415311742208121,0.398354630190385,0.35546211499465,0.347278146159401,0.305606094020507,0.303643345827807,0.313761645297944,0.339428386671483,0.257454240833243,0.25684246935301,0.361444553990239,0.314083706978097,0.301357973218272,0.318126353634443,0.305410499513142,0.300788622769335,0.320351232534174,0.320351232534174
"AND","Andorra",0.473247389485178,0.463617115183346,0.484790553219665,0.365551683308585,0.333880184112949,0.316239376517775,0.318211552805992,0.306210921536363,0.298419960779892,0.287171888941615,0.291793291259079,0.296414693576544,0.283281492048092,0.318889952502686,0.34328242742346,0.349312717085799,0.355223914455501,0.372286873020876,0.377377038700426,0.375077161278972,0.374020677306076,0.377912082677878,0.366957233554033,0.351926849424578
"AGO","Angola",0.252233868972748,0.252233868972748,0.252233868972748,0.252233868972748,0.252233868972748,0.252233868972748,0.252233868972748,0.252233868972748,0.252233868972748,0.252233868972748,0.252233868972748,0.252233868972748,0.252233868972748,0.23200097431275,0.211768079652752,0.239619269906096,0.293825354204099,0.317537037958433,0.280249861304375,0.267757079742279,0.206629665265329,0.215150279395124,0.279922466678919,0.313646351155606
"ATG","Antigua and Barbuda",0.345859381109805,0.345859381109805,0.345859381109805,0.345859381109805,0.345859381109805,0.343407340140914,0.330240042119756,0.317072744098599,0.303905446077441,0.290738148056283,0.277570850035125,0.233494277880673,0.317178633189905,0.297492831792308,0.27780703039471,0.338160445366126,0.379614571923728,0.595909607244081,0.56766922092118,0.357422631739805,0.430130162026421,0.364687026472452,0.365323427190362,0.441724432307357
"ARG","Argentina",0.082237326938732,0.0735019478353161,0.0798427978520631,0.0736582669804276,0.0733667209054519,0.0748953168621038,0.0863437683388806,0.0687619225108646,0.0617792819448656,0.0473461744750398,0.0398800553856116,0.0357763639017153,0.0537648660584919,0.0673101614475211,0.0549080921037995,0.0363885325689749,0.0327694154463391,0.0342776374183037,0.030919837886871,0.033165824407814,0.0367184034614397,0.0525689490374531,0.0614883499651568,0.104765528992405
"ARM","Armenia",0.496365287255501,0.496365287255501,0.496365287255501,0.454370734060291,0.41237618086508,0.402365140263394,0.393369480328924,0.322359557402412,0.283342223132217,0.342683736992667,0.291795333999679,0.251198032859393,0.28559531573469,0.294976951956674,0.305249717005605,0.283475174830012,0.312552519967112,0.300921106809098,0.321580216732912,0.308611350430463,0.314743518315476,0.303808183197996,0.288635370930152,0.257916425236274
"AUS","Australia",0.0741502293394701,0.0727244850335923,0.0735276457086623,0.0730537616845013,0.0730992870497988,0.0684947259811882,0.0751438780732812,0.074088357633859,0.0786623811969729,0.0728269473131265,0.0718978650716774,0.0734892644241248,0.0778680498958875,0.0748994754410575,0.0883715475234303,0.0824787231196167,0.0794003755945564,0.0775707516432271,0.0876504798004494,0.0955591982515117,0.101654795342843,0.112002524459572,0.100785523131251,0.101321755317859
"AUT","Austria",0.0859692638221551,0.0920778077892255,0.0987881430241311,0.0966553283450468,0.0957822955311643,0.0817753257313083,0.0875511825924478,0.0933621157398281,0.0931306482032599,0.0896444303078974,0.0922999900577449,0.0886465030671148,0.095325785728087,0.103222874883989,0.120859910660815,0.111702911412456,0.107846933521639,0.112854787826048,0.118029883717376,0.121534159078662,0.123263319545383,0.124501999477977,0.119901921544929,0.114688284395208
"AZE","Azerbaijan",0.624220519363448,0.624220519363448,0.358679940996109,0.255215790020403,0.312270217438385,0.293513726197038,0.254537142796922,0.222247197116448,0.18349443610766,0.182627708329633,0.16295672824305,0.162629882334204,0.248977844237758,0.245796051755039,0.247850701035986,0.293016546405193,0.221437126705315,0.229466713921052,0.247880109667849,0.276461432233067,0.230547208636957,0.288499148849134,0.300053089184451,0.245491488897345
