"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"AFG","Afghanistan",0.160262103112137,0.160262103112137,0.165249489179257,0.170236875246376,0.166193193822219,0.162149512398062,0.172686615728475,0.183223719058887,0.206134863399601,0.178069545577658,0.18560407859134,0.145552618096671,0.152117358576669,0.145319402858804,0.148704782331743,0.14902904255737,0.139003425299199,0.18864014879459,0.197619098866592,0.227320074910881,0.215884964517901,0.217030683981774,0.203028291693013,0.183683052694551
"ALB","Albania",0.376379897677573,0.376379897677573,0.352895520087022,0.329411142496471,0.321141753871034,0.312872365245597,0.337021528824633,0.361170692403668,0.368809355203989,0.375735415888601,0.366225288347647,0.376323659888982,0.383857912764241,0.395137989884482,0.412422962517059,0.430645797739217,0.421246855971452,0.408528548183085,0.408978742302671,0.444258774273936,0.446145179730509,0.446020232157248,0.43174890114536,0.433609294582034
"DZA","Algeria",0.271862364443935,0.271862364443935,0.277505484526717,0.2831486046095,0.2781771047255,0.273205604841501,0.330111832892948,0.387018060944394,0.395343728211942,0.388829377630938,0.363386447267233,0.371658514716348,0.359095100131511,0.365220069975777,0.355023673330957,0.356705601082978,0.352256664411397,0.359186075084661,0.375421929319862,0.359012412606733,0.341235516901848,0.342516975104518,0.341236754179887,0.358593138765681
"AND","Andorra",,,,,,,,,,,,,,,,,,,,,,,,
"AGO","Angola",0.191126260582054,0.191126260582054,0.184244368388937,0.17736247619582,0.181029032939282,0.184695589682744,0.189197530878607,0.19369947207447,0.212483407050981,0.217404972260927,0.230842418728224,0.255780831462981,0.242936414694138,0.242725190322544,0.269386991296052,0.262640277564886,0.262621811773779,0.261805768545058,0.26212783435303,0.291456903294769,0.298546879974646,0.297491621876812,0.294174246006266,0.305187327863694
"ATG","Antigua and Barbuda",0.716210578745907,0.716210578745907,0.719838406352268,0.723466233958632,0.720629493916397,0.717792753874162,0.718000488187893,0.718208222501624,0.719763737789875,0.691109090431158,0.64135491890156,0.692872550136957,0.687993472587965,0.69584379163995,0.702153582809362,0.698269055027264,0.696358651045712,0.696764851760318,0.67449138417936,0.475720630416039,0.625940477214871,0.61006959665623,0.597231068630505,0.587447981212797
"ARG","Argentina",0.525218165968289,0.525218165968289,0.517255522442432,0.509292878916574,0.495177994180317,0.481063109444059,0.421523416794196,0.361983724144332,0.358944607435723,0.352314092788289,0.401804047094444,0.399005767723319,0.394568223347642,0.377921814579832,0.378143158951989,0.394782680983545,0.400582328410663,0.377319960521026,0.371837733273016,0.33690963103295,0.359473765573537,0.433342392698696,0.462324399314352,0.463421669421439
"ARM","Armenia",0.418558612638734,0.418558612638734,0.428780656539881,0.439002700441027,0.427853669740983,0.41670463904094,0.422118748880322,0.427532858719703,0.451172707299282,0.42766295967272,0.432041447366916,0.403413664115804,0.412825077879649,0.443736981442183,0.417236079139665,0.414731805044387,0.424067686485698,0.428582298109023,0.443015210629311,0.438766998974647,0.434469004387575,0.48709334872943,0.479956297121909,0.481042843179958
"AUS","Australia",0.8459591876602,0.8459591876602,0.854474205157413,0.862989222654626,0.858195797428731,0.853402372202836,0.858159344416324,0.862916316629815,0.878986083796967,0.865967724411772,0.848123537122988,0.857051198518553,0.855327250002954,0.857210013660017,0.851246450237634,0.85605757087397,0.851673708023767,0.856445375832075,0.858735250653622,0.887026009872172,0.86785560059507,0.854207956930399,0.839778446924718,0.846327336238898
"AUT","Austria",0.864514949890473,0.864514949890473,0.868363421522933,0.872211893155392,0.871713970451839,0.871216047748286,0.87604172391023,0.880867400072174,0.880004013449819,0.870161349927302,0.874509775266886,0.88515624930695,0.89427638914458,0.887004532593008,0.859959362186439,0.862977083322925,0.863222764720656,0.874311530642265,0.872980546300742,0.892775524193851,0.873737340252815,0.865849249203346,0.865360897895941,0.877768999069614
