"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"AFG","Afghanistan",0.107814534883073,0.107814534883073,0.108113262437613,0.108411989992152,0.10623808843281,0.104064186873467,0.133721544769698,0.163378902665929,0.236157141676148,0.221412678967763,0.195852972011316,0.189918527753465,0.185962293367557,0.198921248993969,0.188672829448786,0.216165356741822,0.214663818085229,0.282198488368601,0.282194758039253,0.296763130666625,0.320244198480583,0.256043249392118,0.253800417833959,0.293954331686243
"ALB","Albania",0.421889556393868,0.421889556393868,0.451175267195845,0.480460977997822,0.472559177446623,0.464657376895424,0.467540339341342,0.470423301787259,0.42710239624309,0.481880594219685,0.44181713216543,0.494316818620822,0.525875923326023,0.542771284378808,0.560408530609831,0.558696839447181,0.559369063331446,0.552806018031439,0.554856511723151,0.557241648974247,0.550376293497494,0.550833869944685,0.557444114916572,0.568848910493597
"DZA","Algeria",0.33772391939078,0.33772391939078,0.353527789841493,0.369331660292206,0.373163345700418,0.37699503110863,0.388842765644862,0.400690500181095,0.413564550267787,0.408337698513763,0.439577092561844,0.403006803008582,0.393195445995396,0.35965249827339,0.305388810606035,0.286490660923534,0.282887301792079,0.265920559091568,0.287474981306648,0.26473614476903,0.285991097997652,0.28632654960198,0.28157918418763,0.268469949578922
"AND","Andorra",,,,,,,,,,,,,,,,,,,,,,,,
"AGO","Angola",0.239005977980213,0.239005977980213,0.212347839634206,0.185689701288201,0.175031756455927,0.16437381162365,0.197043178770729,0.229712545917806,0.278500596667339,0.270843713380214,0.269627510164105,0.293901249794715,0.314940307316117,0.30703286637951,0.313616017227912,0.312749978405795,0.3007293975532,0.325607230425548,0.309194117256716,0.321976391973555,0.337384123458795,0.319465080966219,0.311146840406407,0.319769600957633
"ATG","Antigua and Barbuda",0.667038807566164,0.667038807566164,0.66993537934252,0.672831951118876,0.670464251998993,0.66809655287911,0.662612157796731,0.657127762714352,0.653202772732951,0.628979971792222,0.628246857811523,0.620642963736936,0.617371812445157,0.638990530709554,0.641365279225115,0.639394147711033,0.637658177549219,0.631564082146208,0.631985632532253,0.617683596152413,0.586801740270467,0.580462225109482,0.562928547649791,0.594084449512749
"ARG","Argentina",0.61478776001554,0.61478776001554,0.619919893841778,0.625052027668015,0.594572879374958,0.564093731081901,0.449782694413644,0.335471657745387,0.376307017041442,0.375367437440755,0.407513469501013,0.389580756857411,0.384219508983004,0.370749278123347,0.349852424927238,0.365919752784355,0.373725061473974,0.333490737012986,0.328040077082969,0.305300557037801,0.336945566478083,0.42281789287458,0.457502385093808,0.466851685209879
"ARM","Armenia",0.459136518422915,0.459136518422915,0.48030808879866,0.501479659174404,0.496459696612314,0.491439734050224,0.506604994851914,0.521770255653604,0.554870242694764,0.539187865711295,0.530319863519529,0.569411703660412,0.56692352185352,0.579763802033229,0.571676048329127,0.574246749191747,0.567196160272373,0.581992980817673,0.563192369979718,0.555576772286424,0.561093228506908,0.562696462081503,0.568611049865745,0.566428245330925
"AUS","Australia",0.779903988273513,0.779903988273513,0.791946174915652,0.803988361557792,0.818151205679517,0.83231404980124,0.815819518139689,0.799324986478136,0.826597563358137,0.848710005772047,0.82519929226616,0.829720011210451,0.841224833483659,0.857322664313362,0.867830770388544,0.844202400904844,0.875337930767312,0.861316503199465,0.864115269679178,0.876329132565432,0.861747275145016,0.882793075062939,0.889259172346962,0.889074439950131
"AUT","Austria",0.836485670159923,0.836485670159923,0.811704235022056,0.786922799884187,0.79964467106929,0.812366542254391,0.817344272883278,0.822322003512163,0.819188387841554,0.810342131905929,0.826255879091731,0.8337301152593,0.842572779884061,0.826307246421942,0.796422720736331,0.796467183481787,0.782826597053623,0.810339536894209,0.803826474531998,0.803253301318304,0.786836608423483,0.794061144222226,0.793470083963457,0.814329436923235
"AZE","Azerbaijan",0.281578326906971,0.281578326906971,0.303021262089511,0.32446419727205,0.328718319309149,0.332972441346247,0.354829066577991,0.376685691809735,0.404154759733425,0.399378837605279,0.401808197215701,0.412396702314713,0.424877098391352,0.445112044033271,0.454220523586247,0.441719442717526,0.441799088724563,0.425545678832823,0.434734812276852,0.460229406450383,0.464587444805027,0.45928068059187,0.46634753467399,0.440096888469733
"BHS","Bahamas",0.702183804309425,0.702183804309425,0.711288078553229,0.720392352797034,0.733275265312146,0.746158177827257,0.760590764149394,0.775023350471532,0.744716625646945,0.734487900387139,0.729230684679014,0.718384810024753,0.714020741743321,0.718697508937036,0.670122666204013,0.621146697217369,0.616723175363848,0.590872786547682,0.551036124463064,0.54752029774145,0.546392854931801,0.564160726406802,0.537672745238339,0.543464804157246
"BHR","Bahrain",0.667735776740762,0.667735776740762,0.669290727457782,0.670845678174802,0.669179582179016,0.667513486183231,0.67899661578034,0.69047974537745,0.641248839659045,0.652388054901551,0.642767303816187,0.64691137534509,0.662845917379275,0.652294935686342,0.649030932261668,0.652849712120521,0.654229493753992,0.648097353625583,0.632147172011835,0.651795384345332,0.673407209609847,0.632313692987129,0.594661289338987,0.600793713296803
"BGD","Bangladesh",0.333373996240199,0.333373996240199,0.344962374415335,0.35655075259047,0.354107717036585,0.351664681482701,0.337776966527685,0.32388925157267,0.335926317700612,0.295087888413013,0.305738094549623,0.319490451839734,0.330288446210782,0.335995989131349,0.346064553511551,0.34945375466685,0.356366031778513,0.329178256174367,0.3362966976993,0.331865680432462,0.339352474603176,0.359250897039944,0.357197176960893,0.353499215750386
"BRB","Barbados",0.764594322744573,0.764594322744573,0.769615855781111,0.77463738881765,0.771553356406695,0.768469323995739,0.750618771276779,0.732768218557818,0.738542351332705,0.725717108319126,0.738757644626491,0.708663177858766,0.724175578678346,0.68532209007434,0.628057317692086,0.612717647340131,0.639913729298757,0.602237408678757,0.602926598610631,0.579904847871145,0.624082165207343,0.607595887768338,0.609856635333754,0.619086732891366
"BLR","Belarus",0.301463855379255,0.301463855379255,0.235870381296193,0.170276907213131,0.176847372624777,0.18341783803642,0.200312071012125,0.217206303987829,0.261313996232784,0.27723531992602,0.231398423085521,0.198719764869695,0.236974060633561,0.273526329915703,0.296194290195713,0.294248865516484,0.285244869939867,0.306199357882886,0.306467640389208,0.318078533766477,0.320979768454518,0.33114979315903,0.371012150493627,0.385805072728911
"BEL","Belgium",0.750095598378193,0.750095598378193,0.734611800611903,0.719128002845616,0.73362564981874,0.748123296791862,0.75730025453358,0.766477212275296,0.769535688454756,0.777702746412117,0.761516383977212,0.77265802045833,0.790070803967995,0.787280540785614,0.769215065488829,0.76385409565139,0.755420516088517,0.752884286017743,0.765104590093802,0.739120691400094,0.764386490109483,0.774673023889308,0.755930042005826,0.753910752171562
"BLZ","Belize",0.541891248132982,0.541891248132982,0.541439068788849,0.540986889444716,0.529559831903656,0.518132774362596,0.517627516837716,0.517122259312837,0.536995581853528,0.483004943868043,0.515809914496565,0.447059391801542,0.434077863048627,0.428034735297683,0.428862155943151,0.434331363256043,0.41423192008995,0.422113851134558,0.419943396075156,0.417585179174438,0.424017993116175,0.414512019167498,0.409628543071448,0.385947253884454
