"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"AFG","Afghanistan",-1.29170477390289,-1.29170477390289,-1.23627644777298,-1.18084812164307,-1.23811399936676,-1.29537987709045,-1.27937293052673,-1.26336598396301,-1.35104191303253,-1.34528136253357,-1.4436092376709,-1.4328898191452,-1.58733141422272,-1.63828659057617,-1.53479599952698,-1.63572347164154,-1.57917881011963,-1.41988801956177,-1.43676114082336,-1.35478448867798,-1.34199416637421,-1.52635169029236,-1.51734149456024,-1.4966481924057
"ALB","Albania",-0.893903493881226,-0.893903493881226,-0.963507890701293,-1.03311228752136,-0.945184350013732,-0.857256412506104,-0.862929224967957,-0.86860203742981,-0.812275111675262,-0.699198424816132,-0.786193072795868,-0.803845047950745,-0.687789022922516,-0.593706607818604,-0.538495123386383,-0.525077939033508,-0.683008372783661,-0.726500749588013,-0.698603272438049,-0.548198819160461,-0.479032844305038,-0.405265957117081,-0.418309032917023,-0.521866679191589
"DZA","Algeria",-0.566740930080414,-0.566740930080414,-0.724260210990906,-0.881779491901398,-0.909845292568207,-0.937911093235016,-0.906796097755432,-0.875681102275848,-0.692261159420013,-0.679477989673615,-0.482172012329102,-0.521335124969482,-0.559928894042969,-0.594569385051727,-0.577883422374725,-0.524849832057953,-0.544584810733795,-0.503217577934265,-0.473484128713608,-0.600028991699219,-0.645566880702972,-0.677892506122589,-0.60417515039444,-0.636465013027191
"AND","Andorra",,,,,,,,,,,,,,,,,,,,,,,,
"AGO","Angola",-1.1677018404007,-1.1677018404007,-1.28676915168762,-1.40583646297455,-1.46426075696946,-1.52268505096436,-1.35315710306168,-1.183629155159,-1.32066547870636,-1.31355881690979,-1.29613888263702,-1.22006118297577,-1.28969323635101,-1.28462064266205,-1.40465450286865,-1.32572996616364,-1.34428656101227,-1.26858699321747,-1.30970048904419,-1.44389045238495,-1.39477825164795,-1.43970346450806,-1.41248786449432,-1.14454066753387
"ATG","Antigua and Barbuda",0.869897186756134,0.869897186756134,0.893809229135514,0.917721271514893,0.906668812036515,0.895616352558136,0.887871414422989,0.880126476287842,0.888943552970886,0.856659770011902,0.749995589256287,1.12754487991333,1.15475714206696,1.2886551618576,1.32557928562164,1.30807197093964,1.27927684783936,1.26837253570557,1.26079797744751,0.639902889728546,0.689632534980774,0.693748533725739,0.242082834243774,0.276634603738785
"ARG","Argentina",-0.101317152380943,-0.101317152380943,-0.107370659708976,-0.11342416703701,-0.152771465480327,-0.192118763923645,-0.330164968967438,-0.46821117401123,-0.478336334228516,-0.424991339445114,-0.388192415237427,-0.341253697872162,-0.340291649103165,-0.435576528310776,-0.444996058940887,-0.361469238996506,-0.36615788936615,-0.443139851093292,-0.432282000780106,-0.541620135307312,-0.547057747840881,-0.284041255712509,-0.255946010351181,-0.0834675431251526
"ARM","Armenia",-0.473051309585571,-0.473051309585571,-0.66711837053299,-0.861185431480408,-0.810360342264176,-0.759535253047943,-0.753029584884644,-0.746523916721344,-0.570028603076935,-0.610483109951019,-0.67414128780365,-0.670822501182556,-0.742384374141693,-0.708097577095032,-0.61975771188736,-0.696304202079773,-0.656885027885437,-0.587787389755249,-0.531947135925293,-0.523998498916626,-0.533823668956757,-0.571954488754272,-0.560456097126007,-0.349112659692764
"AUS","Australia",1.8773558139801,1.8773558139801,1.86362433433532,1.84989285469055,1.88656944036483,1.92324602603912,1.86643707752227,1.80962812900543,1.94985389709473,2.02876114845276,1.95235824584961,1.96056842803955,2.01091837882996,2.04248189926147,2.05166149139404,2.03145503997803,2.04463696479797,1.98577392101288,1.78532159328461,1.8534494638443,1.88211286067963,1.81611514091492,1.79504954814911,1.80620086193085
"AUT","Austria",1.73216354846954,1.73216354846954,1.79166483879089,1.85116612911224,1.8301887512207,1.80921137332916,1.88782280683518,1.96643424034119,2.01973581314087,2.04962515830994,1.92206001281738,1.91453123092651,2.01339745521545,1.84303498268127,1.7030246257782,1.5854617357254,1.4318962097168,1.3897305727005,1.55079483985901,1.4747349023819,1.5192756652832,1.54853701591492,1.52601134777069,1.59626173973083
