"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"AFG","Afghanistan",0.165260938,0.159704534,0.15452865,0.153902798,0.153902798,0.153902798,0.153902798,0.153902798,0.153902798,0.153902798,0.153902798,0.153902798,0.153902798,0.153902798,0.153902798,0.153902798,0.153902798,,,,,,,
"ALB","Albania",0.178307854,0.172312786,0.166728281,0.17820324,0.206553755,0.206553755,0.206553755,0.206553755,0.206553755,0.206553755,0.206553755,0.206553755,0.206553755,0.206553755,0.206553755,0.206553755,0.206553755,,,,,,,
"DZA","Algeria",0.286900369,0.302470708,0.296734442,0.311732941,0.299459991,0.299459991,0.299459991,0.299459991,0.299459991,0.299459991,0.299459991,0.299459991,0.299459991,0.299459991,0.299459991,0.299459991,0.299459991,,,,,,,
"AND","Andorra",0,0,0.01219963,0.020250368,0.028350515,0.028350515,0.028350515,0.028350515,0.028350515,0.028350515,0.028350515,0.028350515,0.028350515,0.028350515,0.028350515,0.028350515,0.028350515,,,,,,,
"AGO","Angola",0.100026357,0.09666327,0.105730129,0.113402062,0.113402062,0.113402062,0.113402062,0.113402062,0.113402062,0.113402062,0.113402062,0.113402062,0.113402062,0.113402062,0.113402062,0.113402062,0.113402062,,,,,,,
"ATG","Antigua and Barbuda",0.226146547,0.218543046,0.239926062,0.238954344,0.247054492,0.247054492,0.247054492,0.247054492,0.247054492,0.247054492,0.247054492,0.247054492,0.247054492,0.247054492,0.247054492,0.247054492,0.247054492,,,,,,,
"ARG","Argentina",0.534791776,0.516811004,0.512261244,0.510186549,0.510186549,0.510186549,0.510186549,0.510186549,0.510186549,0.510186549,0.510186549,0.510186549,0.510186549,0.510186549,0.510186549,0.510186549,0.510186549,,,,,,,
"ARM","Armenia",0.100026357,0.09666327,0.109796673,0.117452135,0.129602356,0.129602356,0.129602356,0.129602356,0.129602356,0.129602356,0.129602356,0.129602356,0.129602356,0.129602356,0.129602356,0.129602356,0.129602356,,,,,,,
"AUS","Australia",0.630337375,0.617549669,0.609735059,0.594992637,0.603092784,0.603092784,0.603092784,0.603092784,0.603092784,0.603092784,0.603092784,0.603092784,0.603092784,0.603092784,0.603092784,0.603092784,0.603092784,,,,,,,
"AUT","Austria",0.613073273,0.617677025,0.62612446,0.639788905,0.639788905,0.639788905,0.639788905,0.639788905,0.639788905,0.639788905,0.639788905,0.639788905,0.639788905,0.639788905,0.639788905,0.639788905,0.639788905,,,,,,,
"AZE","Azerbaijan",0.065234581,0.079852267,0.105730129,0.113402062,0.113402062,0.113402062,0.113402062,0.113402062,0.113402062,0.113402062,0.113402062,0.113402062,0.113402062,0.113402062,0.113402062,0.113402062,0.113402062,,,,,,,
"BHS","Bahamas",0.217316816,0.210010189,0.247935921,0.24275896,0.24275896,0.24275896,0.24275896,0.24275896,0.24275896,0.24275896,0.24275896,0.24275896,0.24275896,0.24275896,0.24275896,0.24275896,0.24275896,,,,,,,
"BHR","Bahrain",0.121771218,0.151299032,0.166728281,0.153780069,0.153780069,0.153780069,0.153780069,0.153780069,0.153780069,0.153780069,0.153780069,0.153780069,0.153780069,0.153780069,0.153780069,0.153780069,0.153780069,,,,,,,
"BGD","Bangladesh",0.187005798,0.193326541,0.195194085,0.198453608,0.198453608,0.198453608,0.198453608,0.198453608,0.198453608,0.198453608,0.198453608,0.198453608,0.198453608,0.198453608,0.198453608,0.198453608,0.198453608,,,,,,,
"BRB","Barbados",0.287032156,0.277381559,0.276524953,0.287555228,0.283382425,0.283382425,0.283382425,0.283382425,0.283382425,0.283382425,0.283382425,0.283382425,0.283382425,0.283382425,0.283382425,0.283382425,0.283382425,,,,,,,
"BLR","Belarus",0.391407485,0.395058583,0.382255083,0.380706921,0.380706921,0.380706921,0.380706921,0.380706921,0.380706921,0.380706921,0.380706921,0.380706921,0.380706921,0.380706921,0.380706921,0.380706921,0.380706921,,,,,,,
"BEL","Belgium",0.734712705,0.760443199,0.760197166,0.7895189,0.789396171,0.789396171,0.789396171,0.789396171,0.789396171,0.789396171,0.789396171,0.789396171,0.789396171,0.789396171,0.789396171,0.789396171,0.789396171,,,,,,,
"BLZ","Belize",0.173827096,0.16798268,0.174738139,0.218581247,0.206308297,0.206308297,0.206308297,0.206308297,0.206308297,0.206308297,0.206308297,0.206308297,0.206308297,0.206308297,0.206308297,0.206308297,0.206308297,,,,,,,
"BEN","Benin",0.2042699,0.205807438,0.223536661,0.238831615,0.242881689,0.242881689,0.242881689,0.242881689,0.242881689,0.242881689,0.242881689,0.242881689,0.242881689,0.242881689,0.242881689,0.242881689,0.242881689,,,,,,,
"BTN","Bhutan",0.060885609,0.058838512,0.060998151,0.060751104,0.060751104,0.060751104,0.060751104,0.060751104,0.060751104,0.060751104,0.060751104,0.060751104,0.060751104,0.060751104,0.060751104,0.060751104,0.060751104,,,,,,,
"BOL","Bolivia, Plurinational State of",0.100026357,0.09666327,0.097597042,0.097201767,0.097201767,0.097201767,0.097201767,0.097201767,0.097201767,0.097201767,0.097201767,0.097201767,0.097201767,0.097201767,0.097201767,0.097201767,0.097201767,,,,,,,
"BIH","Bosnia and Herzegovina",0.243542435,0.23535405,0.243992606,0.251104565,0.251104565,0.251104565,0.251104565,0.251104565,0.251104565,0.251104565,0.251104565,0.251104565,0.251104565,0.251104565,0.251104565,0.251104565,0.251104565,,,,,,,
"BWA","Botswana",0.156562994,0.172312786,0.178927911,0.194403534,0.194403534,0.194403534,0.194403534,0.194403534,0.194403534,0.194403534,0.194403534,0.194403534,0.194403534,0.194403534,0.194403534,0.194403534,0.194403534,,,,,,,
"BRA","Brazil",0.486821297,0.483061641,0.495871843,0.501963672,0.518163967,0.518163967,0.518163967,0.518163967,0.518163967,0.518163967,0.518163967,0.518163967,0.518163967,0.518163967,0.518163967,0.518163967,0.518163967,,,,,,,
"BRN","Brunei Darussalam",0.095677385,0.109271523,0.11792976,0.117452135,0.117452135,0.117452135,0.117452135,0.117452135,0.117452135,0.117452135,0.117452135,0.117452135,0.117452135,0.117452135,0.117452135,0.117452135,0.117452135,,,,,,,
"BGR","Bulgaria",0.539140749,0.554635762,0.540727048,0.558787432,0.5790378,0.5790378,0.5790378,0.5790378,0.5790378,0.5790378,0.5790378,0.5790378,0.5790378,0.5790378,0.5790378,0.5790378,0.5790378,,,,,,,
"BFA","Burkina Faso",0.226146547,0.231151299,0.235859519,0.243004418,0.243004418,0.243004418,0.243004418,0.243004418,0.243004418,0.243004418,0.243004418,0.243004418,0.243004418,0.243004418,0.243004418,0.243004418,0.243004418,,,,,,,
